Categoria,Posicao,Cod_dekoreba,English,Portuguese,Spanish,French,German,Italian
substantivos,2,476,buckle,Fivela,-,boucle,Spange,affibbiatura
substantivos,3,476,-,-,-,bouclent,Gurtschloss,fermaglio
substantivos,1,477,blossom,flor,flor,fleur,Blume,fiore
substantivos,2,477,flower,flósculo,flores,fleuron,Blumen,fiori
substantivos,3,477,bloom,Flores,flósculo,fl,Blüte,flosculi
substantivos,1,478,seal,foca,foca,phoque,Robbe,foca
substantivos,2,478,earless seal,Callorhinus,Callorhinus,Callorhinus,Seehund,Callorhinus
substantivos,3,478,Callorhinus,Halichoerus,Halichoerus,Halichoerus,Hundsrobben,Halichoerus
substantivos,1,479,fire,fogo,fuego,feu,Feuer,fuoco
substantivos,2,479,firearm,lume,estufa,incendie,Brand,fiamma
substantivos,3,479,flame,presepe,semáforo,conflagration,Flamme,incendio
substantivos,1,480,funnel,funil,embudo,entonnoir,Trichter,imbuto
substantivos,2,480,maelstrom,Funil,remolino,maëlstrom,Fülltrichter,gorgo
substantivos,3,480,vortex,espiral,vórtice,tourbillon,Strudel,molinello
substantivos,1,481,jail,gaiola,jaulas,geôle,Kerker,conigliere
substantivos,2,481,cage,jaula,jaula,cage,Käfig,gabbie
substantivos,3,481,coop,Gaiola,alcahaz,clapier,Verschlag,gabbia
substantivos,1,482,cock,galo,gallo,coq,Hahn,gallo
substantivos,2,482,rooster,nó,córcova,bosse,Anschwellung,bozza
substantivos,3,482,knot,calombo,giba,enflure,Beule,galli
substantivos,1,483,fork,garfo,tenedor,fourchette,Gabel,forchetta
substantivos,2,483,yoke,forcado,bifurcación,greffon,Pfropfreis,nesti
substantivos,3,483,scions,forquilha,injerto de pua,bifurcation,Verzweigung,staffa
substantivos,1,484,gas,gás,gas,gaz,Gas,gas
substantivos,2,484,fume,presepe,gases,pet,gas,benzina
substantivos,3,484,gases,a do ó,aire,vent,Furz,peto
substantivos,1,485,drawer,gaveta,cajón,tiroir,Schublade,cassetto
substantivos,2,485,cassette,cassete,gaveta,cassette,Lade,espositore
substantivos,3,485,peter,caixa,casete,coffret,Tischlade,audiocassetta
substantivos,1,486,throat,garganta,garganta,gorge,Kehle,gola
substantivos,2,486,bosom,gorja,tráquea,défilé,Rachen,gorga
substantivos,3,486,breast,goela,barrancos,canyon,Brust,gorgia
substantivos,1,487,galosh,galocha,chanclo,galoche,Galosche,caloscia
substantivos,2,487,overshoe,tamanco,galocha,botte de caoutchouc,Überschuh,galoche
substantivos,3,487,rubber,Galocha,zueco,arctique,Gummischuh,stivale di gomma
substantivos,1,488,whistle,apito,acerdeón,sifflet,Pfeife,fisarmonica
substantivos,2,488,accordion,assobio,harmónica,accordéon,Akkordeon,armonica
substantivos,3,488,harmonica,gaita,acordeón,harmonica,Harmonika,armonica a bocca
substantivos,1,489,gallery,galeria,corredor,couloir,Galerie,corridoio
substantivos,2,489,aisle,corredor,pasillo,galerie,Museum,raccolta
substantivos,3,489,alley,passagem,galería,corridor,Flur,esposizione
substantivos,1,490,template,gabarito,plantilla,calibre,Schablone,mascherina
substantivos,2,490,meter,molde,guía,gabarit,Vorlage,modello
substantivos,3,490,yardstick,clichê,modelo,patron,Dokumentvorlage,schema
substantivos,1,491,drove,gado,rebaño,troupeau,Dorsch,animali aziendali
substantivos,2,491,flock,grei,ganado,cabillaud,Herde,bestiame
substantivos,3,491,herd,rebanho,Bos Taurus,morue,Farmtier,patrimonio zootecnico
substantivos,1,492,cabinet,gabinete,gabinete,bureau,Arbeitszimmer,armadio
substantivos,2,492,closet,sala,consejo,cabinet,Kabinett,consiglio
substantivos,3,492,console,-,-,-,Ministerkabinett,gabinetto
substantivos,1,493,gem,gema,yema,joyau,Gelb,rosso d’uovo
substantivos,2,493,yolk,gema de ovo,gema,pierre précieuse,Edelstein,tuorlo
substantivos,3,493,precious stone,joia,alhaja,jaune,Gemme,deutoplasma
substantivos,1,494,son-in-law,genro,yerno,beau-fils,Schwiegersohn,genero
substantivos,2,494,stepson,nora,hijastro,gendre,Eidam,figliastro
substantivos,3,494,daughter-in-law,-,-,-,-,gènero
substantivos,1,495,generator,gerador,generador,générateur,Erzeuger,generatore
substantivos,2,495,dynamo,originador,generador eléctrico,générateur|génératrice,Generator,inizio
substantivos,1,496,gesture,gesto,ademán,geste,Geste,gesto
substantivos,2,496,act,aceno,gesto,mouvement,Gebärde,movimento
substantivos,3,496,deed,sinal,movimiento,signe,Handgriff,atto
substantivos,1,497,jelly,geleia,gelatina,gelée,Dicksaft,gelatina
substantivos,2,497,marmalade,geléia,jalea,confiture,Gelee,confettura
substantivos,3,497,aspic,conservas,áspic,orange,Geronnenes,marmellata
substantivos,1,498,genetics,genética,genética,génétique,Genetik,genetica
substantivos,1,499,people,gente,gente,gens,Leute,gente
substantivos,2,499,folk,pessoas,población,peuple,Volk,popolo
substantivos,3,499,nation,nação,pueblo,lignée,Menschen,persona
substantivos,1,500,ice,gelo,hielo,glace,Eis,giaccio
substantivos,2,500,frost,Gelo,fresco,gel,Frost,ghiaccio
substantivos,3,500,water ice,geada,-,verglas,Kälte,gelato
substantivos,1,501,giraffe,girafa,jirafa,girafe,Giraffe,giraffa
substantivos,2,501,giraffes,Camelopardalis,giraffa camelopardalis,camélopard,-n,giraffe
substantivos,3,501,Giraffa camelopardalis,-,Camelopardalis,giraffa camelopardalis,-,Giraffa camelopardalis
substantivos,1,502,grammar school,ginásio,bachillerato,collège,Gymnasium,palestra
substantivos,2,502,gymnasium,Ginásio,liceo,lycée,Turnhalle,college
substantivos,3,502,high school,academia,preparatoria,gymnase,Fitnessstudio,Liceo Classico
substantivos,1,503,argot,gíria,argot,argot,Jargon,argot
substantivos,2,503,cant,jargão,coa,charabia,Slang,gergo
substantivos,3,503,gobbledygook,calão,jerga,jargon,Fachsprache,frasario
substantivos,1,504,chalk,giz,tiza,craie,Kreide,gessetto
substantivos,2,504,chaulk,pedra calcária,caliza,calcaire,Kalkstein,calcare
substantivos,3,504,limestone,Giz,piedra caliza,ouistiti,-,calcare fine
substantivos,1,505,draught,gole,bocado,bouchée,Schluck,centellino
substantivos,2,505,swallow,sorvo,golondrina,gorgée,Zug,centello
substantivos,3,505,sip,trago,sorbo,brouillon,-,sorso
substantivos,1,506,dolphin,golfinho,delfín,dauphin,Delphin,delfino
substantivos,2,506,dolphins,boto,Arroaz,marsouin,Delfin,delfini
substantivos,3,506,porpoise,delfim,Bufeo,dorade,Tümmler,focena
substantivos,1,507,India rubber,borracha,goma,gomme,Gummi,goma
substantivos,2,507,eraser,goma,gomma,Gomme à effacer,Radiergummi,gomma
substantivos,3,507,gum,farinha de trigo,gomas,brosse,gummi,gomme
substantivos,1,508,gorilla,gorila,gorila,gorille,Gorilla,gorilla
substantivos,2,508,Gorilla gorilla,gorilha,gorilla,gorilla,-,Gorilla gorilla
substantivos,3,508,-,-,-,gorilles,-,scimmione
substantivos,1,509,bead,gota,gota,goutte,Tropfen,goccia
substantivos,2,509,drop,pingo,baja,goutte aux pieds,Fußgicht,gotta
substantivos,3,509,droplet,bocado,chispa,podagre,Podagra,depressione
substantivos,1,510,grid,grade,cuadrícula,grille,Raster,griglia
substantivos,2,510,grill,grelha,Grada,herse,Egge,erpici
substantivos,3,510,grate,cancela,rastra,barre,Gitter,traliccio
substantivos,1,511,grass,erva,grama,herbe,Gras,erba
substantivos,2,511,mow,grama,hierba,couper l’herbe,mähen,graminacea
substantivos,3,511,gram,relva,pasto,faucher,Gramm,falciare
substantivos,1,512,bug,grampo,grapa,mouchard,Klammer,cimice
substantivos,2,512,brace,parêntese,laña,parenthèse,Krampe,affissare
substantivos,3,512,bracket,braçadeira,presilla,agrafe,Heftklammer,microspia
substantivos,1,513,tie,gravata,corbata,cravate,Krawatte,cravatta
substantivos,1,514,strike,ataque,huelga,grève,Streik,sciopero
substantivos,2,514,strikes,greve,huelgas,débrayage,Ausstand,scioperi
substantivos,1,515,cricket,grilo,grillo,cri-cri,Grille,grillo
substantivos,2,515,grasshopper,gafanhoto,Gryllidae,criquet,Heimchen,Gryllidae
substantivos,3,515,locust,Gryllidae,saltamontes,grillon,Heuschrecke,grilli
substantivos,1,516,wreath,coroa,guirnalda,guirlande,Blumengewinde,ghirlanda
substantivos,2,516,garland,grinalda,corona,lei,Girlande,corona
substantivos,3,516,swag,terço,-,couronne,Laubgewinde,serto
substantivos,1,517,group,grupo,grupo,groupe,Gruppe,gruppo
substantivos,2,517,band,destacamento,destacamento,collection,Abteilung,brigata
substantivos,3,517,bunch,equipe,equipo,ensemble,Detachement,complesso
substantivos,1,518,watch,guarda,conservación,garde,Wache,guardia
substantivos,2,518,charge,vigília,defensa,gardien,Obhut,sorveglianza
substantivos,3,518,conservation,porteiro,guarda,concierge,Aufsicht,conservazione
substantivos,1,519,gill,guelra,Agallas,branchie,Kieme,branchie
substantivos,2,519,gills,brânquia,branquias,branchies,-,branchia
substantivos,3,519,branchia,Branquia,agalla,ouïes,-,gill
substantivos,1,520,ghetto,gueto,gueto,ghetto,Getto,ghetto
substantivos,1,521,tow truck,caminhão do reboque,vencejo,camion de remorquage,Schleppseil-LKW,camion di rimorchio
substantivos,2,521,tow-truck,guincho,alarido,martinet,Mauersegler,rondoni
substantivos,3,521,screech,guindaste,chillido,grue,Haspel,gru
substantivos,1,522,guide book,guia,guia,guide touristique,Reiseführer,guida turistica
substantivos,2,522,girl guide,correia,guía,guide,Branchenführer,guida
substantivos,3,522,girl scout,tira de couro,manual,courroie,Fremdenführer,manuale
substantivos,1,523,guitar,guitarra,guitarra,guitare,Gitarre,chitarra
substantivos,2,523,electric guitar,violão,jarana,guitare électrique,Gitarrenspieler,chitarra elettrica
substantivos,3,523,guitar player,Guitarra Elétrica,guitarra eléctrica,Guitariste,Gitarrenspielerin,chitarrista
substantivos,1,524,stem,haste,barra,bâton,Barre,barra
substantivos,2,524,bar,bastão,bastón,tige,Stab,bastone
substantivos,3,524,baton,bengala,palo,gaule,Stange,coda
substantivos,1,525,screw,hélice,hélice,hélice,Schraube,elica
substantivos,2,525,helix,espira,roleo,hélix,Schneckenlinie,elice
substantivos,3,525,propeller,rosca,propulsor,spirale,Schraubenlinie,voluta
substantivos,1,526,hibiscus,hibisco,hibisco,hibiscus,Hibiskus,ibisco
substantivos,1,527,hydrant,hidrante,-,bouche d’incendie,Hydrant,idrante
substantivos,1,528,hyena,hiena,hiena,hyène,Hyäne,iena
substantivos,2,528,Hyaenidae,Hyaenidae,Hyaenidae,Hyaenidae,Hyänidae,Hyaenidae
substantivos,3,528,hyaenas,Hienídeo,hyaena,hyaena,-,iene
substantivos,1,529,hobby,hobby,afición,hobby,Hobby,hobby
substantivos,2,529,pursuit,passatempo,hobby,passe-temps,Steckenpferd,balocco
substantivos,3,529,game,Passa-tempo,pasatiempo,dada,Freizeitbeschäftigung,gioco
substantivos,1,530,man,homem,hombre,homme,Herr,uomo
substantivos,2,530,bloke,varão,varón,mâle,Mann,maschile
substantivos,3,530,fellow,humano,macho,humain,Mensch,sesso maschile
substantivos,1,531,horizon,horizonte,horizonte,horizon,Horizont,orizzonte
substantivos,1,532,age,idade,edad,âge,Alter,età
substantivos,2,532,man,rarely edade,época,époque,Epoche,involuzione
substantivos,3,532,epoch,quadra,el,diminution de volume,Periode,sviluppo non positivo
substantivos,1,533,idol,ídolo,ídolo,idole,Götze,idolo
substantivos,2,533,role model,modelo,dios,dieu,Idol,icona
substantivos,3,533,god,perfeição,dechado,parangon,Abgott,finitezza
substantivos,1,534,idea,ideia,idea,idée,Idee,idea
substantivos,2,534,cerebration,Pensamento,meditación,cérébration,Ahnung,pensiero
substantivos,3,534,intellection,pensamento,pensamiento,pensée,Gedanke,concezione
substantivos,1,535,language,idioma,idioma,langue,Sprache,lingua
substantivos,2,535,idiom,língua,lengua,idiotisme,Sprachen,espressione idiomatica
substantivos,3,535,tongue,expressão idiomática,frase hecha,idiome,Idiom,frase idiomatica
substantivos,1,537,church,igreja,iglesia,église,Kirche,chiesa
substantivos,2,537,church-building,templo,capilla,temple,Tempel,Chiesa
substantivos,3,537,house of worship,casa de oração,templo,chapelle,Gotteshaus,tempio
substantivos,1,538,ignition,ignição,ignición,allumage,Verbrennung,accensione
substantivos,2,538,starter,Inflamações,encendido,inflammation,Zündung,ignizione
substantivos,1,539,iguana,iguana,iguana,iguane,Leguan,iguana
substantivos,1,540,island,ilha,isla,île,Insel,isola
substantivos,2,540,isle,ilhas,islas,îles,Inseln,isole
substantivos,3,540,islands,separador central,isleta,ile,Eiland,islanda
substantivos,1,541,picture,figura,imagen,image,Abbildung,immagine
substantivos,2,541,image,imagem,diagrama,figure,Bild,dipinto
substantivos,3,541,range,fotografia,dibujo,diagramme,Gemälde,chart
substantivos,1,542,imam,imame,imán,imam,Imam,imam
substantivos,2,542,magnet,imamo,magneto,iman,Magnet,calamita
substantivos,3,542,-,imã,-,aimant,-,magnete
substantivos,1,543,printer,impressora,impresora,imprimante,Drucker,stampante
substantivos,2,543,print device,impressor,dispositivo de impresión,périphérique d’impression,Buchdruckerin,stampatore
substantivos,3,543,press,tipógrafo,impresor,imprimeur,Druckmaschine,stampatrice
substantivos,1,544,boost,impulso,impulso,incitation,Andrang,rincorsa
substantivos,2,544,abetment,arranco,ímpetu,impulsion,Andrift,pulsione
substantivos,3,544,drive,empurrão,impulsión,propulsion,Antrieb,urtare
substantivos,1,545,fire,incêndio,incendio,incendie,Brand,incendio
substantivos,2,545,inferno,fogo,incendios,feu,Feuer,incendi
substantivos,3,545,burning,Incêndios,fuego,conflagration,Feuersbrunst,fuoco
substantivos,1,546,oedema,inchaço,edema,boursouflure,Gewebswassersucht,rigonfiamento
substantivos,2,546,swelling due to fluid,protuberância,contusión,enflure,ödem,edema
substantivos,3,546,edema,edema,daño,gonflement,Ödem,gonfiore sotto la pelle
substantivos,1,547,Indian,indígena,Indígena,indien indienne,indianisch,indiana
substantivos,2,547,indium,índia,indio,Indienne,Indianer,indiano
substantivos,3,547,Native American,índio,piel roja,Indien,Indianerin,amerindia
substantivos,1,548,index,índice,índice,index,Index,indice
substantivos,2,548,forefinger,dedo indicador,TDC,indice,Verzeichnis,sommario
substantivos,3,548,indator,dedo índex,tabla de contenido,table des matières,Wörterverzeichnis,riferimento
substantivos,1,549,industry,indústria,industria,industrie,Industrie,industria
substantivos,2,549,input industries,manufatura,empresa,métier,Inputindustrie,industrie produttrici di mezzi tecnici
substantivos,3,549,trade,empresa industrial,-,fabrication,Branche,applicazione
substantivos,1,550,childhood,infância,infancia,enfance,Kindheit,infanzia
substantivos,2,550,youth,criança,niña,enfant,Jugend,bambino
substantivos,3,550,infancy,Infância,niño,petite enfance,Kind,fanciullezza
substantivos,1,551,bug,inseto,insecto,insecte,Wanze,bacarozzo
substantivos,2,551,insect,insecto,insecta,bogue,Insekt,insetto
substantivos,3,551,gogga,Insectos,chinche,punaise,Kerbtier,bestia
substantivos,1,552,insomnia,insônia,insomnio,Insomnie,Schlaflosigkeit,insonnia
substantivos,2,552,sleeplessness,Insónia,vela,insomnie,Schlafstörung,insomnia
substantivos,1,553,instinct,instinto,instinto,instinct,Instinkt,istinto
substantivos,1,554,tool,ferramenta,herramienta,outil,Gerät,arnese
substantivos,2,554,instrument,instrumento,instrumento,instrument,Werkzeug,strumento
substantivos,3,554,implement,acto,acta,implémenter,Instrument,atto
substantivos,1,555,intention,intenção,intención,intention,Absicht,intenzione
substantivos,2,555,plan,alvo,blanco,dessein,Plan,proposito
substantivos,3,555,aim,fim,fin,propos,Ziel,scopo
substantivos,1,556,endogenous,interno,interior,intérieur,innerlich,interno
substantivos,2,556,in,interior,interno,interne,intern,retroterra
substantivos,3,556,inland,do tubo digestivo,ingestión,dedans,inwendig,ingestione
substantivos,1,557,introduction,introdução,entrada,introduction,Eintrag,voce
substantivos,2,557,preface,entrada,inserción,entrée,Lead-In,lead-in
substantivos,3,557,primer,lead-in,introducción,accès,Einführung,introduzione
substantivos,1,558,winter,inverno,invierno,hiver,Winter,inverno
substantivos,2,558,rainy season,Inverno,estación de invierno,saison hivernale,Wintersaison,verno
substantivos,3,558,wintertime,-,estación invernal,-,Winterzeit,invernale
substantivos,1,559,envy,ciumes,envidia,envie,Neid,invidia
substantivos,2,559,jealousy,inveja,celos,jalousie,Brotneid,gelosia
substantivos,3,559,green eye,ciúme,envidiar,envier,Eifersucht,sette peccati capitali
substantivos,1,560,invocation,invocação,invocación,invocation,-,invocazione
substantivos,1,561,yoghourt,iogurte,yogur,yaourt,Joghurt,yogurt
substantivos,2,561,yoghurt,iogurto,yoghourt,yoghourt,Jogurt,yoghurt
substantivos,3,561,yogurt,-,yoghurt,yogourt,Yoghurt,iogurt
substantivos,1,562,ion,íon,ion,ion,ion,ione
substantivos,1,563,irony,ironia,ironía,ironie,Ironie,ironia
substantivos,2,563,quip,sarcasmo,sátira,sarcasme,Sarkasmus,causticità
substantivos,3,563,caustic remark,sátira,burla,satire,Satire,sarcasmo
substantivos,1,564,bait,isca,carnada,amadou,Köder,esca
substantivos,2,564,lure,atrativo,cebo,appât pour pêche,Lockmittel,cattura del pesce
substantivos,3,564,decoy,captura de peixes,atractivo,méthode de pêche,Lockstoff,esche da pesca
substantivos,1,566,tortoise,cágado,morrocoy,testudinidae,Landschildkröte,tartaruga
substantivos,2,566,turtle,jabuti,tortuga,testudinidés,Schildkröte,testuggine
substantivos,3,566,-,tartaruga,tortuga terrestre,tortue,Meeresschildkröte,tartarughe
substantivos,1,567,alligator,jacaré,aligator,alligator,Alligator,alligatore
substantivos,2,567,caiman,caimão,aligátor,caïman,Alligatoridae,Alligatoridae
substantivos,3,567,Alligatoridae,crocodilo,Alligatoridae,Alligatoridae,Kaiman,alligatori
substantivos,1,568,jade,jade,jade,jade,Jade,giada
substantivos,2,568,jade green,-,-,-,-,verde giada
substantivos,1,569,garden,jardim,jardín,jardin,Garten,giardino
substantivos,2,569,orchard,horto,jardines,cour,Anlage,giardini
substantivos,3,569,gardens,pátio,patio,yard,Hof,verziere
